frame.time,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport
"Jul 10, 2025 10:39:42.727571491 CEST","10.74.18.51","87.136.12.119","6","80","2743"
"Jul 10, 2025 10:39:42.737592983 CEST","219.94.135.31","10.74.18.51","6","2744","80"
"Jul 10, 2025 10:39:42.737614039 CEST","10.74.18.51","219.94.135.31","6","80","2744"
"Jul 10, 2025 10:39:42.747652966 CEST","52.27.22.47","10.74.18.51","6","2745","80"
"Jul 10, 2025 10:39:42.747664149 CEST","10.74.18.51","52.27.22.47","6","80","2745"
"Jul 10, 2025 10:39:42.755640387 CEST","10.74.18.51","38.11.182.39","6","80","2446"
"Jul 10, 2025 10:39:42.757751777 CEST","31.62.45.10","10.74.18.51","6","2746","80"
"Jul 10, 2025 10:39:42.757767151 CEST","10.74.18.51","31.62.45.10","6","80","2746"
"Jul 10, 2025 10:39:42.768002016 CEST","12.71.52.244","10.74.18.51","6","2747","80"
"Jul 10, 2025 10:39:42.768084865 CEST","10.74.18.51","12.71.52.244","6","80","2747"
"Jul 10, 2025 10:39:42.775790875 CEST","10.74.16.43","239.254.127.63","17",,
"Jul 10, 2025 10:39:42.776351341 CEST","10.74.16.43","239.254.127.63","17",,
"Jul 10, 2025 10:39:42.778020194 CEST","87.142.109.142","10.74.18.51","6","2748","80"
"Jul 10, 2025 10:39:42.778046236 CEST","10.74.18.51","87.142.109.142","6","80","2748"
"Jul 10, 2025 10:39:42.778480884 CEST",,,,,
"Jul 10, 2025 10:39:42.779121417 CEST",,,,,
"Jul 10, 2025 10:39:42.787654491 CEST","10.74.18.51","142.140.43.109","6","80","2448"
"Jul 10, 2025 10:39:42.787670446 CEST","10.74.18.51","131.227.42.52","6","80","2449"
"Jul 10, 2025 10:39:42.787675474 CEST","10.74.18.51","125.62.223.155","6","80","2450"
"Jul 10, 2025 10:39:42.787683708 CEST","10.74.18.51","214.48.103.138","6","80","2451"
"Jul 10, 2025 10:39:42.788137282 CEST","244.64.62.224","10.74.18.51","6","2749","80"
"Jul 10, 2025 10:39:42.788154194 CEST","10.74.18.51","244.64.62.224","6","80","2749"
"Jul 10, 2025 10:39:42.798229541 CEST","181.1.134.56","10.74.18.51","6","2750","80"
"Jul 10, 2025 10:39:42.798245045 CEST","10.74.18.51","181.1.134.56","6","80","2750"
"Jul 10, 2025 10:39:42.801988572 CEST","10.74.17.220","224.0.0.251","17",,
"Jul 10, 2025 10:39:42.802044081 CEST",,,,,
"Jul 10, 2025 10:39:42.808340255 CEST","173.83.73.254","10.74.18.51","6","2751","80"
"Jul 10, 2025 10:39:42.808364775 CEST","10.74.18.51","173.83.73.254","6","80","2751"
"Jul 10, 2025 10:39:42.818417559 CEST","58.72.42.173","10.74.18.51","6","2752","80"
"Jul 10, 2025 10:39:42.818433138 CEST","10.74.18.51","58.72.42.173","6","80","2752"
"Jul 10, 2025 10:39:42.819643109 CEST","10.74.18.51","77.134.47.6","6","80","2452"
"Jul 10, 2025 10:39:42.819654265 CEST","10.74.18.51","105.45.155.223","6","80","2453"
"Jul 10, 2025 10:39:42.819657787 CEST","10.74.18.51","43.77.92.10","6","80","2454"
"Jul 10, 2025 10:39:42.828501806 CEST","109.72.156.254","10.74.18.51","6","2753","80"
"Jul 10, 2025 10:39:42.828523121 CEST","10.74.18.51","109.72.156.254","6","80","2753"
"Jul 10, 2025 10:39:42.838575244 CEST","7.162.204.63","10.74.18.51","6","2754","80"
"Jul 10, 2025 10:39:42.838593192 CEST","10.74.18.51","7.162.204.63","6","80","2754"
"Jul 10, 2025 10:39:42.848652524 CEST","43.59.194.245","10.74.18.51","6","2755","80"
"Jul 10, 2025 10:39:42.848669924 CEST","10.74.18.51","43.59.194.245","6","80","2755"
"Jul 10, 2025 10:39:42.851645354 CEST","10.74.18.51","84.186.142.48","6","80","2060"
"Jul 10, 2025 10:39:42.851657218 CEST","10.74.18.51","181.45.134.52","6","80","2059"
"Jul 10, 2025 10:39:42.851662081 CEST","10.74.18.51","97.132.87.223","6","80","2058"
"Jul 10, 2025 10:39:42.851668621 CEST","10.74.18.51","171.63.158.83","6","80","2057"
"Jul 10, 2025 10:39:42.851674562 CEST","10.74.18.51","40.214.50.32","6","80","2056"
"Jul 10, 2025 10:39:42.851678324 CEST","10.74.18.51","87.56.127.120","6","80","2055"
"Jul 10, 2025 10:39:42.851686027 CEST","10.74.18.51","103.101.12.103","6","80","2054"
"Jul 10, 2025 10:39:42.851689511 CEST","10.74.18.51","218.119.32.54","6","80","2053"
"Jul 10, 2025 10:39:42.851692983 CEST","10.74.18.51","11.87.208.173","6","80","2052"
"Jul 10, 2025 10:39:42.851697295 CEST","10.74.18.51","70.227.143.70","6","80","2051"
"Jul 10, 2025 10:39:42.851703478 CEST","10.74.18.51","138.65.223.245","6","80","2050"
"Jul 10, 2025 10:39:42.851706799 CEST","10.74.18.51","184.65.154.18","6","80","2049"
"Jul 10, 2025 10:39:42.851710453 CEST","10.74.18.51","103.64.127.141","6","80","2048"
"Jul 10, 2025 10:39:42.851715222 CEST","10.74.18.51","244.213.136.136","6","80","2047"
"Jul 10, 2025 10:39:42.851719134 CEST","10.74.18.51","139.204.203.214","6","80","2046"
"Jul 10, 2025 10:39:42.851726671 CEST","10.74.18.51","83.223.155.213","6","80","2045"
"Jul 10, 2025 10:39:42.851729863 CEST","10.74.18.51","120.244.223.143","6","80","2044"
"Jul 10, 2025 10:39:42.851732754 CEST","10.74.18.51","138.224.150.111","6","80","2043"
"Jul 10, 2025 10:39:42.851735810 CEST","10.74.18.51","84.42.36.121","6","80","2042"
"Jul 10, 2025 10:39:42.851739013 CEST","10.74.18.51","193.7.132.43","6","80","2041"
"Jul 10, 2025 10:39:42.851743801 CEST","10.74.18.51","133.66.63.36","6","80","2040"
"Jul 10, 2025 10:39:42.851752110 CEST","10.74.18.51","214.61.171.0","6","80","2038"
"Jul 10, 2025 10:39:42.851755568 CEST","10.74.18.51","108.220.218.97","6","80","2037"
"Jul 10, 2025 10:39:42.851758815 CEST","10.74.18.51","29.89.238.221","6","80","2036"
"Jul 10, 2025 10:39:42.851762840 CEST","10.74.18.51","244.108.186.123","6","80","2656"
"Jul 10, 2025 10:39:42.851766619 CEST","10.74.18.51","87.12.6.47","6","80","2655"
"Jul 10, 2025 10:39:42.851770451 CEST","10.74.18.51","158.224.248.208","6","80","2455"
"Jul 10, 2025 10:39:42.851774545 CEST","10.74.18.51","39.171.244.255","6","80","2456"
"Jul 10, 2025 10:39:42.851780412 CEST","10.74.18.51","102.223.84.223","6","80","2457"
"Jul 10, 2025 10:39:42.858714828 CEST","186.244.143.75","10.74.18.51","6","2756","80"
"Jul 10, 2025 10:39:42.858733146 CEST","10.74.18.51","186.244.143.75","6","80","2756"
"Jul 10, 2025 10:39:42.868814471 CEST","45.77.182.123","10.74.18.51","6","2757","80"
"Jul 10, 2025 10:39:42.868827773 CEST","10.74.18.51","45.77.182.123","6","80","2757"
"Jul 10, 2025 10:39:42.878907302 CEST","214.157.171.87","10.74.18.51","6","2758","80"
"Jul 10, 2025 10:39:42.878931633 CEST","10.74.18.51","214.157.171.87","6","80","2758"
"Jul 10, 2025 10:39:42.883658114 CEST","10.74.18.51","62.32.87.63","6","80","2659"
"Jul 10, 2025 10:39:42.883672639 CEST","10.74.18.51","25.218.127.138","6","80","2657"
"Jul 10, 2025 10:39:42.883677142 CEST","10.74.18.51","47.245.219.203","6","80","2458"
"Jul 10, 2025 10:39:42.883684558 CEST","10.74.18.51","131.244.229.141","6","80","2459"
"Jul 10, 2025 10:39:42.883688987 CEST","10.74.18.51","181.143.94.127","6","80","2460"
"Jul 10, 2025 10:39:42.888954550 CEST","75.159.155.42","10.74.18.51","6","2759","80"
"Jul 10, 2025 10:39:42.888970066 CEST","10.74.18.51","75.159.155.42","6","80","2759"
"Jul 10, 2025 10:39:42.899003874 CEST","59.142.149.147","10.74.18.51","6","2760","80"
"Jul 10, 2025 10:39:42.899017919 CEST","10.74.18.51","59.142.149.147","6","80","2760"
"Jul 10, 2025 10:39:42.909067833 CEST","173.116.168.171","10.74.18.51","6","2761","80"
"Jul 10, 2025 10:39:42.909080606 CEST","10.74.18.51","173.116.168.171","6","80","2761"
"Jul 10, 2025 10:39:42.915640108 CEST","10.74.18.51","158.103.255.65","6","80","2662"
"Jul 10, 2025 10:39:42.915650950 CEST","10.74.18.51","87.95.10.89","6","80","2661"
"Jul 10, 2025 10:39:42.915654903 CEST","10.74.18.51","78.221.43.156","6","80","2660"
"Jul 10, 2025 10:39:42.915661000 CEST","10.74.18.51","223.92.133.43","6","80","2461"
"Jul 10, 2025 10:39:42.915664907 CEST","10.74.18.51","194.114.125.83","6","80","2462"
"Jul 10, 2025 10:39:42.915671435 CEST","10.74.18.51","97.109.70.253","6","80","2463"
"Jul 10, 2025 10:39:42.918161937 CEST",,,,,
"Jul 10, 2025 10:39:42.919116971 CEST","213.59.12.59","10.74.18.51","6","2762","80"
"Jul 10, 2025 10:39:42.919129879 CEST","10.74.18.51","213.59.12.59","6","80","2762"
"Jul 10, 2025 10:39:42.929204292 CEST","43.118.126.113","10.74.18.51","6","2763","80"
"Jul 10, 2025 10:39:42.929219455 CEST","10.74.18.51","43.118.126.113","6","80","2763"
"Jul 10, 2025 10:39:42.939279697 CEST","64.29.77.132","10.74.18.51","6","2764","80"
"Jul 10, 2025 10:39:42.939295070 CEST","10.74.18.51","64.29.77.132","6","80","2764"
"Jul 10, 2025 10:39:42.945714670 CEST",,,,,
"Jul 10, 2025 10:39:42.947683119 CEST","10.74.18.51","53.56.32.53","6","80","2665"
"Jul 10, 2025 10:39:42.947702079 CEST","10.74.18.51","104.109.75.227","6","80","2664"
"Jul 10, 2025 10:39:42.947710787 CEST","10.74.18.51","75.127.16.155","6","80","2663"
"Jul 10, 2025 10:39:42.947717676 CEST","10.74.18.51","184.182.45.238","6","80","2464"
"Jul 10, 2025 10:39:42.947722204 CEST","10.74.18.51","191.173.140.89","6","80","2465"
"Jul 10, 2025 10:39:42.947726717 CEST","10.74.18.51","68.13.128.54","6","80","2466"
"Jul 10, 2025 10:39:42.949411699 CEST","21.53.194.171","10.74.18.51","6","2765","80"
"Jul 10, 2025 10:39:42.949439781 CEST","10.74.18.51","21.53.194.171","6","80","2765"
"Jul 10, 2025 10:39:42.958350074 CEST",,,,,
"Jul 10, 2025 10:39:42.959471740 CEST","203.59.83.220","10.74.18.51","6","2766","80"
"Jul 10, 2025 10:39:42.959495645 CEST","10.74.18.51","203.59.83.220","6","80","2766"
"Jul 10, 2025 10:39:42.969530408 CEST","31.0.159.18","10.74.18.51","6","2767","80"
"Jul 10, 2025 10:39:42.969543492 CEST","10.74.18.51","31.0.159.18","6","80","2767"
"Jul 10, 2025 10:39:42.979599912 CEST","13.115.80.136","10.74.18.51","6","2768","80"
"Jul 10, 2025 10:39:42.979627506 CEST","10.74.18.51","13.115.80.136","6","80","2768"
"Jul 10, 2025 10:39:42.979651055 CEST","10.74.18.51","1.49.80.24","6","80","2467"
"Jul 10, 2025 10:39:42.979659562 CEST","10.74.18.51","182.155.244.219","6","80","2468"
"Jul 10, 2025 10:39:42.979667210 CEST","10.74.18.51","77.87.139.10","6","80","2469"
"Jul 10, 2025 10:39:42.987581585 CEST",,,,,
"Jul 10, 2025 10:39:42.989664351 CEST","52.116.215.223","10.74.18.51","6","2769","80"
"Jul 10, 2025 10:39:42.989678333 CEST","10.74.18.51","52.116.215.223","6","80","2769"
"Jul 10, 2025 10:39:42.999756396 CEST","46.65.204.213","10.74.18.51","6","2770","80"
"Jul 10, 2025 10:39:42.999772682 CEST","10.74.18.51","46.65.204.213","6","80","2770"
"Jul 10, 2025 10:39:43.009830378 CEST","177.253.15.212","10.74.18.51","6","2771","80"
"Jul 10, 2025 10:39:43.009843182 CEST","10.74.18.51","177.253.15.212","6","80","2771"
"Jul 10, 2025 10:39:43.011636932 CEST","10.74.18.51","92.194.29.47","6","80","2470"
"Jul 10, 2025 10:39:43.011647362 CEST","10.74.18.51","222.219.149.171","6","80","2471"
"Jul 10, 2025 10:39:43.011651704 CEST","10.74.18.51","24.134.40.212","6","80","2472"
"Jul 10, 2025 10:39:43.011657887 CEST","10.74.18.51","220.43.244.223","6","80","2473"
"Jul 10, 2025 10:39:43.019870964 CEST","208.88.49.11","10.74.18.51","6","2772","80"
"Jul 10, 2025 10:39:43.019883919 CEST","10.74.18.51","208.88.49.11","6","80","2772"
"Jul 10, 2025 10:39:43.029962951 CEST","87.43.252.191","10.74.18.51","6","2773","80"
"Jul 10, 2025 10:39:43.029981949 CEST","10.74.18.51","87.43.252.191","6","80","2773"
"Jul 10, 2025 10:39:43.031594226 CEST",,,,,
"Jul 10, 2025 10:39:43.040038211 CEST","143.52.148.244","10.74.18.51","6","2774","80"
"Jul 10, 2025 10:39:43.040053089 CEST","10.74.18.51","143.52.148.244","6","80","2774"
"Jul 10, 2025 10:39:43.043645212 CEST","10.74.18.51","49.155.52.111","6","80","2474"
"Jul 10, 2025 10:39:43.043657171 CEST","10.74.18.51","54.49.150.39","6","80","2475"
"Jul 10, 2025 10:39:43.050155723 CEST","61.66.80.59","10.74.18.51","6","2775","80"
"Jul 10, 2025 10:39:43.050171039 CEST","10.74.18.51","61.66.80.59","6","80","2775"
"Jul 10, 2025 10:39:43.060211430 CEST","48.32.222.248","10.74.18.51","6","2776","80"
"Jul 10, 2025 10:39:43.060232768 CEST","10.74.18.51","48.32.222.248","6","80","2776"
"Jul 10, 2025 10:39:43.070256959 CEST","245.48.177.31","10.74.18.51","6","2777","80"
"Jul 10, 2025 10:39:43.070275290 CEST","10.74.18.51","245.48.177.31","6","80","2777"
"Jul 10, 2025 10:39:43.075645603 CEST","10.74.18.51","50.143.73.241","6","80","2477"
"Jul 10, 2025 10:39:43.075658376 CEST","10.74.18.51","24.75.136.56","6","80","2478"
"Jul 10, 2025 10:39:43.080290341 CEST","32.139.133.148","10.74.18.51","6","2778","80"
"Jul 10, 2025 10:39:43.080305345 CEST","10.74.18.51","32.139.133.148","6","80","2778"
"Jul 10, 2025 10:39:43.090372447 CEST","224.142.92.213","10.74.18.51","6","2779","80"
"Jul 10, 2025 10:39:43.100463923 CEST","63.56.127.15","10.74.18.51","6","2780","80"
"Jul 10, 2025 10:39:43.100498475 CEST","10.74.18.51","63.56.127.15","6","80","2780"
"Jul 10, 2025 10:39:43.107649621 CEST","10.74.18.51","255.238.223.215","6","80","2086"
"Jul 10, 2025 10:39:43.107663071 CEST","10.74.18.51","155.184.244.94","6","80","2085"
"Jul 10, 2025 10:39:43.107668149 CEST","10.74.18.51","141.158.227.213","6","80","2084"
"Jul 10, 2025 10:39:43.107672563 CEST","10.74.18.51","155.68.158.254","6","80","2083"
"Jul 10, 2025 10:39:43.107676611 CEST","10.74.18.51","123.87.52.138","6","80","2082"
"Jul 10, 2025 10:39:43.107684018 CEST","10.74.18.51","157.24.221.173","6","80","2081"
"Jul 10, 2025 10:39:43.107688490 CEST","10.74.18.51","83.155.212.120","6","80","2080"
"Jul 10, 2025 10:39:43.107692848 CEST","10.74.18.51","77.215.123.10","6","80","2079"
"Jul 10, 2025 10:39:43.107697000 CEST","10.74.18.51","159.203.136.120","6","80","2078"
"Jul 10, 2025 10:39:43.107700844 CEST","10.74.18.51","253.121.220.127","6","80","2077"
"Jul 10, 2025 10:39:43.107704759 CEST","10.74.18.51","7.116.195.43","6","80","2076"
"Jul 10, 2025 10:39:43.107714156 CEST","10.74.18.51","139.149.244.214","6","80","2075"
"Jul 10, 2025 10:39:43.107717692 CEST","10.74.18.51","221.136.223.97","6","80","2074"
"Jul 10, 2025 10:39:43.107721138 CEST","10.74.18.51","203.73.223.11","6","80","2073"
"Jul 10, 2025 10:39:43.107724894 CEST","10.74.18.51","15.102.43.224","6","80","2072"
"Jul 10, 2025 10:39:43.107728927 CEST","10.74.18.51","121.173.63.158","6","80","2071"
"Jul 10, 2025 10:39:43.107732871 CEST","10.74.18.51","107.131.195.226","6","80","2070"
"Jul 10, 2025 10:39:43.107736599 CEST","10.74.18.51","55.109.72.56","6","80","2069"
"Jul 10, 2025 10:39:43.107745268 CEST","10.74.18.51","120.113.62.206","6","80","2067"
"Jul 10, 2025 10:39:43.107751606 CEST","10.74.18.51","195.66.10.73","6","80","2066"
"Jul 10, 2025 10:39:43.107755095 CEST","10.74.18.51","150.109.103.195","6","80","2065"
"Jul 10, 2025 10:39:43.107758717 CEST","10.74.18.51","203.29.212.40","6","80","2064"
"Jul 10, 2025 10:39:43.107762380 CEST","10.74.18.51","177.87.29.177","6","80","2063"
"Jul 10, 2025 10:39:43.107766004 CEST","10.74.18.51","154.133.65.43","6","80","2062"
"Jul 10, 2025 10:39:43.107769645 CEST","10.74.18.51","22.244.193.76","6","80","2061"
"Jul 10, 2025 10:39:43.107778630 CEST","10.74.18.51","92.125.248.11","6","80","2681"
"Jul 10, 2025 10:39:43.107783401 CEST","10.74.18.51","150.89.52.63","6","80","2680"
"Jul 10, 2025 10:39:43.107787045 CEST","10.74.18.51","59.42.131.195","6","80","2480"
"Jul 10, 2025 10:39:43.107791008 CEST","10.74.18.51","173.42.223.63","6","80","2481"
"Jul 10, 2025 10:39:43.107794549 CEST","10.74.18.51","89.59.214.252","6","80","2482"
"Jul 10, 2025 10:39:43.110528331 CEST","181.21.252.127","10.74.18.51","6","2781","80"
"Jul 10, 2025 10:39:43.110543640 CEST","10.74.18.51","181.21.252.127","6","80","2781"
"Jul 10, 2025 10:39:43.120588814 CEST","29.142.116.75","10.74.18.51","6","2782","80"
"Jul 10, 2025 10:39:43.120602386 CEST","10.74.18.51","29.142.116.75","6","80","2782"
"Jul 10, 2025 10:39:43.130665476 CEST","212.154.6.255","10.74.18.51","6","2783","80"
"Jul 10, 2025 10:39:43.130678427 CEST","10.74.18.51","212.154.6.255","6","80","2783"
"Jul 10, 2025 10:39:43.139653308 CEST","10.74.18.51","49.203.212.193","6","80","2684"
"Jul 10, 2025 10:39:43.139668053 CEST","10.74.18.51","56.27.72.127","6","80","2683"
"Jul 10, 2025 10:39:43.139673037 CEST","10.74.18.51","92.75.131.58","6","80","2682"
"Jul 10, 2025 10:39:43.139679843 CEST","10.74.18.51","208.134.10.92","6","80","2483"
"Jul 10, 2025 10:39:43.139685535 CEST","10.74.18.51","59.46.156.32","6","80","2484"
"Jul 10, 2025 10:39:43.139693452 CEST","10.74.18.51","98.222.36.105","6","80","2485"
"Jul 10, 2025 10:39:43.140729913 CEST","134.53.80.92","10.74.18.51","6","2784","80"
"Jul 10, 2025 10:39:43.140743574 CEST","10.74.18.51","134.53.80.92","6","80","2784"
"Jul 10, 2025 10:39:43.142277166 CEST",,,,,
"Jul 10, 2025 10:39:43.150864066 CEST","142.253.159.65","10.74.18.51","6","2785","80"
"Jul 10, 2025 10:39:43.150882392 CEST","10.74.18.51","142.253.159.65","6","80","2785"
"Jul 10, 2025 10:39:43.153806217 CEST","10.74.16.161","255.255.255.255","17",,
"Jul 10, 2025 10:39:43.160966554 CEST","97.131.75.118","10.74.18.51","6","2786","80"
"Jul 10, 2025 10:39:43.161116828 CEST","10.74.18.51","97.131.75.118","6","80","2786"
"Jul 10, 2025 10:39:43.171009645 CEST","202.6.95.36","10.74.18.51","6","2787","80"
"Jul 10, 2025 10:39:43.171041750 CEST","10.74.18.51","202.6.95.36","6","80","2787"
"Jul 10, 2025 10:39:43.171635370 CEST","10.74.18.51","141.166.123.42","6","80","2687"
"Jul 10, 2025 10:39:43.171645113 CEST","10.74.18.51","89.131.244.221","6","80","2686"
"Jul 10, 2025 10:39:43.171652483 CEST","10.74.18.51","173.76.131.46","6","80","2486"
"Jul 10, 2025 10:39:43.171660487 CEST","10.74.18.51","220.53.155.53","6","80","2487"
"Jul 10, 2025 10:39:43.171666808 CEST","10.74.18.51","214.127.209.241","6","80","2488"
"Jul 10, 2025 10:39:43.181075190 CEST","48.43.109.134","10.74.18.51","6","2788","80"
"Jul 10, 2025 10:39:43.181090254 CEST","10.74.18.51","48.43.109.134","6","80","2788"
"Jul 10, 2025 10:39:43.191164493 CEST","31.156.95.108","10.74.18.51","6","2789","80"
"Jul 10, 2025 10:39:43.191185904 CEST","10.74.18.51","31.156.95.108","6","80","2789"
"Jul 10, 2025 10:39:43.201212444 CEST","203.32.133.120","10.74.18.51","6","2790","80"
"Jul 10, 2025 10:39:43.201226783 CEST","10.74.18.51","203.32.133.120","6","80","2790"
"Jul 10, 2025 10:39:43.203294281 CEST","10.74.17.228","239.255.255.250","17",,
"Jul 10, 2025 10:39:43.203645144 CEST","10.74.18.51","189.7.75.52","6","80","2691"
"Jul 10, 2025 10:39:43.203662851 CEST","10.74.18.51","113.1.202.120","6","80","2690"
"Jul 10, 2025 10:39:43.203670713 CEST","10.74.18.51","75.204.168.121","6","80","2689"
"Jul 10, 2025 10:39:43.203676406 CEST","10.74.18.51","83.109.149.11","6","80","2688"
"Jul 10, 2025 10:39:43.203688170 CEST","10.74.18.51","116.166.220.49","6","80","2489"
"Jul 10, 2025 10:39:43.203695692 CEST","10.74.18.51","48.224.120.224","6","80","2490"
"Jul 10, 2025 10:39:43.203702156 CEST","10.74.18.51","209.13.224.47","6","80","2491"
"Jul 10, 2025 10:39:43.211264428 CEST","233.212.244.132","10.74.18.51","6","2791","80"
"Jul 10, 2025 10:39:43.221350791 CEST","221.109.21.171","10.74.18.51","6","2792","80"
"Jul 10, 2025 10:39:43.221370381 CEST","10.74.18.51","221.109.21.171","6","80","2792"
"Jul 10, 2025 10:39:43.231408906 CEST","223.102.108.15","10.74.18.51","6","2793","80"
"Jul 10, 2025 10:39:43.231424055 CEST","10.74.18.51","223.102.108.15","6","80","2793"
"Jul 10, 2025 10:39:43.235651834 CEST","10.74.18.51","138.49.131.118","6","80","2694"
"Jul 10, 2025 10:39:43.235665677 CEST","10.74.18.51","221.223.6.53","6","80","2693"
"Jul 10, 2025 10:39:43.235670224 CEST","10.74.18.51","244.194.63.127","6","80","2692"
"Jul 10, 2025 10:39:43.241482918 CEST","40.7.53.77","10.74.18.51","6","2794","80"
"Jul 10, 2025 10:39:43.241496010 CEST","10.74.18.51","40.7.53.77","6","80","2794"
"Jul 10, 2025 10:39:43.251527396 CEST","100.203.54.194","10.74.18.51","6","2795","80"
"Jul 10, 2025 10:39:43.251541485 CEST","10.74.18.51","100.203.54.194","6","80","2795"
"Jul 10, 2025 10:39:43.257362766 CEST",,,,,
"Jul 10, 2025 10:39:43.257518817 CEST",,,,,
"Jul 10, 2025 10:39:43.261588946 CEST","214.53.253.45","10.74.18.51","6","2796","80"
"Jul 10, 2025 10:39:43.261604958 CEST","10.74.18.51","214.53.253.45","6","80","2796"
"Jul 10, 2025 10:39:43.266372737 CEST",,,,,
"Jul 10, 2025 10:39:43.267651078 CEST","10.74.18.51","132.42.134.123","6","80","2697"
"Jul 10, 2025 10:39:43.267667640 CEST","10.74.18.51","59.244.157.54","6","80","2696"
"Jul 10, 2025 10:39:43.267675380 CEST","10.74.18.51","115.52.254.221","6","80","2695"
"Jul 10, 2025 10:39:43.268839178 CEST",,,,,
"Jul 10, 2025 10:39:43.271642148 CEST","118.221.11.72","10.74.18.51","6","2797","80"
"Jul 10, 2025 10:39:43.271658310 CEST","10.74.18.51","118.221.11.72","6","80","2797"
"Jul 10, 2025 10:39:43.281723256 CEST","43.29.111.210","10.74.18.51","6","2798","80"
"Jul 10, 2025 10:39:43.281738476 CEST","10.74.18.51","43.29.111.210","6","80","2798"
"Jul 10, 2025 10:39:43.291798314 CEST","244.12.181.75","10.74.18.51","6","2799","80"
"Jul 10, 2025 10:39:43.291813373 CEST","10.74.18.51","244.12.181.75","6","80","2799"
"Jul 10, 2025 10:39:43.299644602 CEST","10.74.18.51","143.82.43.0","6","80","2700"
"Jul 10, 2025 10:39:43.299655640 CEST","10.74.18.51","244.100.248.103","6","80","2699"
"Jul 10, 2025 10:39:43.301846672 CEST","92.92.0.204","10.74.18.51","6","2800","80"
"Jul 10, 2025 10:39:43.301857885 CEST","10.74.18.51","92.92.0.204","6","80","2800"
