No.,timestamp,src_ip,dst_ip,proto,Length,Info,src_port,dst_port,label,src_ip_entropy,dst_ip_entropy,src_port_var,dst_port_var,is_ip_aleatoire_80,ip_aleatoire_80,is_ip_aleatoire_port,is_ip_source_unique,is_ip_source_rare_on_port,is_new_src_ip_on_port_10_74
13115.0,162.569461723,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13116.0,162.56946192,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13117.0,162.569503262,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13118.0,162.569503386,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13119.0,162.569503496,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13120.0,162.569557685,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13121.0,162.569647321,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13122.0,162.569647578,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13123.0,162.569647768,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13124.0,162.569647972,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13125.0,162.570964735,10.74.18.60,92.122.166.22,QUIC,75.0,"Protected Payload (KP0), DCID=29de1620a380ff2e",0,0,0,2.663532754804255,2.1339375660949167,0,0,0,1.0,0,0,0,0
13126.0,162.571382368,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13127.0,162.571382695,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13128.0,162.571382805,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13129.0,162.571382912,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13130.0,162.571383018,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13131.0,162.571383128,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13132.0,162.57148902,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13133.0,162.57148919,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13134.0,162.571489297,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13135.0,162.571540576,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13136.0,162.571540679,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13137.0,162.571625143,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13138.0,162.571640711,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13139.0,162.571640814,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13140.0,162.571651426,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13141.0,162.57165155,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13142.0,162.571699883,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13143.0,162.571742426,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13144.0,162.571742553,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13145.0,162.571742686,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13146.0,162.572563358,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13147.0,162.572563695,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13148.0,162.572563802,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13149.0,162.572563909,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13150.0,162.572564016,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13151.0,162.572564122,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13152.0,162.572600929,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13153.0,162.57260106,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13154.0,162.572632352,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13155.0,162.572632526,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13156.0,162.5736308,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13157.0,162.573650109,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13158.0,162.573650226,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13159.0,162.573716213,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13160.0,162.57371639,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13161.0,162.573760719,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13162.0,162.573760859,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13163.0,162.573760989,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13164.0,162.573819278,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13165.0,162.573819424,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13166.0,162.574846622,10.74.18.60,92.122.166.22,QUIC,75.0,"Protected Payload (KP0), DCID=29de1620a380ff2e",0,0,0,2.663532754804255,2.1339375660949167,0,0,0,1.0,0,0,0,0
13167.0,162.574996557,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13168.0,162.574996884,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13169.0,162.574996991,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13170.0,162.575062481,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13171.0,162.575062608,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13172.0,162.575062712,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13173.0,162.575062825,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13174.0,162.575081316,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13175.0,162.575081427,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13176.0,162.575144507,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13177.0,162.575144611,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13178.0,162.575144731,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13179.0,162.575211269,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13180.0,162.575211392,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13181.0,162.575211499,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13182.0,162.575211633,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13183.0,162.57526072,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13184.0,162.57526082,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13185.0,162.575337063,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13186.0,162.575337343,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13187.0,162.576880285,10.74.18.60,92.122.166.22,QUIC,75.0,"Protected Payload (KP0), DCID=29de1620a380ff2e",0,0,0,2.663532754804255,2.1339375660949167,0,0,0,1.0,0,0,0,0
13188.0,162.579101282,10.74.18.60,92.122.166.20,QUIC,263.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
13189.0,162.581392184,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13190.0,162.581392585,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13191.0,162.581392691,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13192.0,162.581392798,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13193.0,162.581392905,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13194.0,162.581393008,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13195.0,162.581393115,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13196.0,162.581393215,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13197.0,162.581450719,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13198.0,162.581450855,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13199.0,162.581450959,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13200.0,162.581451062,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13201.0,162.581451172,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13202.0,162.581451303,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13203.0,162.581451409,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13204.0,162.581451513,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13205.0,162.581475939,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13206.0,162.581620038,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13207.0,162.581620241,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13208.0,162.581620345,92.122.166.22,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13209.0,162.581620451,92.122.166.22,10.74.18.60,QUIC,109.0,"Protected Payload (KP0), DCID=fba448",0,0,0,2.1339375660949167,2.663532754804255,0,0,0,1.0,0,0,0,0
13210.0,162.583380885,10.74.18.60,92.122.166.22,QUIC,75.0,"Protected Payload (KP0), DCID=29de1620a380ff2e",0,0,0,2.663532754804255,2.1339375660949167,0,0,0,1.0,0,0,0,0
13211.0,162.590903115,92.122.166.20,10.74.18.60,QUIC,77.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13212.0,162.591873846,10.74.18.60,92.122.166.20,QUIC,75.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
13213.0,162.592911172,92.122.166.20,10.74.18.60,QUIC,516.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13214.0,162.593098952,10.74.18.60,92.122.166.20,QUIC,283.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
13215.0,162.59337302,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13216.0,162.593373264,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13217.0,162.59337337,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13218.0,162.593373484,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13219.0,162.593404371,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13220.0,162.593404501,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13221.0,162.593404604,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13222.0,162.593404708,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13223.0,162.593404818,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13224.0,162.593422201,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13225.0,162.593438076,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13226.0,162.593463013,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13227.0,162.593482419,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13228.0,162.5935373,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13229.0,162.593537427,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13230.0,162.593554216,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13231.0,162.593580029,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13232.0,162.593640741,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13233.0,162.593640901,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13234.0,162.593641031,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13235.0,162.593715692,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13236.0,162.593728633,92.122.166.20,10.74.18.60,QUIC,1494.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13237.0,162.59372877,92.122.166.20,10.74.18.60,QUIC,641.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13238.0,162.593728894,92.122.166.20,10.74.18.60,QUIC,71.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13239.0,162.597463772,10.74.18.60,92.122.166.20,QUIC,83.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
13240.0,162.598530852,10.74.18.60,92.122.166.20,QUIC,289.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
13241.0,162.604257715,10.74.18.60,92.122.166.20,QUIC,263.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
13242.0,162.60545313,92.122.166.20,10.74.18.60,QUIC,78.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13243.0,162.606911592,92.122.166.20,10.74.18.60,QUIC,488.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13244.0,162.606911942,92.122.166.20,10.74.18.60,QUIC,361.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13245.0,162.606912053,92.122.166.20,10.74.18.60,QUIC,69.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13246.0,162.608067267,10.74.18.60,92.122.166.20,QUIC,84.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
13247.0,162.610272572,92.122.166.20,10.74.18.60,QUIC,77.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13248.0,162.611881374,92.122.166.20,10.74.18.60,QUIC,467.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13249.0,162.611881705,92.122.166.20,10.74.18.60,QUIC,239.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13250.0,162.611881811,92.122.166.20,10.74.18.60,QUIC,69.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13251.0,162.616120933,92.122.166.20,10.74.18.60,QUIC,77.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
13252.0,162.616182305,10.74.18.60,92.122.166.20,QUIC,84.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
13253.0,162.617315087,10.74.18.60,92.122.166.20,QUIC,263.0,"Protected Payload (KP0), DCID=0864daf29480ff2e",0,0,0,2.663532754804255,2.4116022179746714,0,0,0,1.0,0,0,0,0
13254.0,162.617766539,92.122.166.20,10.74.18.60,QUIC,491.0,"Protected Payload (KP0), DCID=0068db",0,0,0,2.4116022179746714,2.663532754804255,0,0,0,1.0,0,0,0,0
